2183.0,78835.0
2183.0,78937.0
2185.0,79039.0
2183.0,79141.0
2185.0,79243.0
2185.0,79345.0
2185.0,79447.0
2185.0,79549.0
2187.0,79651.0
2185.0,79753.0
2186.0,79855.0
2187.0,79957.0
2187.0,80059.0
2185.0,80161.0
2187.0,80263.0
2187.0,80365.0
2187.0,80467.0
2187.0,80569.0
2187.0,80671.0
2187.0,80773.0
2187.0,80875.0
2187.0,80977.0
2185.0,81079.0
2187.0,81181.0
2185.0,81283.0
2185.0,81385.0
2185.0,81487.0
